p120701coll19	Sidonie de la Houssaye Collection	<p></p><p>View all items in the collection</p><p>Sidonie de la Houssaye was born Hélène Perret on August 17, 1820, and raised on Bellevue Plantation near Franklin, Louisiana. She was primarily self-educated with only a few months of formal schooling at a nearby convent. De la Houssaye began a school in the Franklin area and also worked as the postmistress. She wrote stories and poetry for her eight grandchildren whom she raised after her daughter died young.  De la Houssaye wrote short stories and novelettes set primarily in St. Mary and St. Martin parishes, areas between Lafayette and New Orleans, about plantation life, manners of the Creoles and their attitudes toward Acadians and Americans. The stories are of interest for their rendition of Cajun and Negro French dialects. The story plots are simple, designed to appeal to plantation women and convent educated girls. She also wrote morality tales for the education and character training of her eight grandchildren. She wrote in French only to encourage her grandchildren to maintain the dialect and be cognizant of their Creole heritage.  De la Houssaye sold at least three of her stories to the popular American author and New Orleans native George Washington Cable for his book, Strange True Stories of Louisiana. Letters from de la Houssaye to Cable during their six year correspondence are available in the George Washington Cable Papers at Tulane University.  Although not widely celebrated during her lifetime, Sidonie de la Houssaye was later recognized as a Louisiana French writer of distinction in Les Ecrits de Langue Francaise en Louisiana au XIX Siècle. Her works have been the subject of two dissertations completed at LSU, "A Critical Study of the Life and Writings of Sidonie de la Houssaye with Special Emphasis on the Unpublished Works (1966)" by Joseph John Perret and "Liminality in Gender, Race, and Nation in Les Quarteronnes de la Nouvelle-Orléans by Sidonie de la Houssaye (2006)" by Christine Koch Harris. </p><p>FINDING AID</p><p> LSU Libraries Special Collections</p>
p15140coll56	Sobre las Olas- Mexican Music from Nineteenth-Century New Orleans	<p></p><p></p><p></p><p>  View all items in the Collection </p><p> </p><p> </p><p>In 1884, Payen's Eighth Cavalry Mexican Band performed to great acclaim at the New Orleans World Cotton Centennial Exposition (see LSU Libraries related collection "New Orleans Centennial Exposition Stereoscopic Views"), setting off a popular craze for Mexican and Cuban music in the city. </p><p> </p><p>This digital collection contains forty-eight pieces of sheet music performed at the Exposition or written by Mexican composers who worked in Louisiana in the late 19th century, including Juventino Rosas, whose song "Sobre Las Olas" ("Over the Waves") went on to become one of the most popular melodies of its day. The original sheet music is housed at LSU Libraries' Special Collections Library.</p><p> </p>
p16313coll46	Social Framework - Photographs by Marion Palfi, 1945-1960	<p>Social Framework: Photographs by Marion Palfi, 1945-1960, is a collection of photographs taken by Marion Palfi, a member of the New York Photo League. This collection captures a diverse spectrum of the American population and daily life from the end of the Second World War to 1960. Palfi often chose to go where other photographers either did not go, or where they could not gain access. In so doing, Palfi used her camera to study society and document people who were often "forgotten" by mainstream society, but never-the-less constituted part of the American social fabric. Therefore, aspects of social and economic life from the mid-1940s to the 1960s that were not presented in textbooks or other media during that period, are represented in the photos. For example, the collection features African American servicemen in uniform, as well as photographs of African Americans working in a wartime factory plant. </p><p>The economic disparity in the lives of the working class is evident in images of people waiting in line for jobs at an employment office, and in images of dilapidated housing in poor neighborhoods. The daily lives of southern African Americans is captured in photos of farming, church schools, laborers, and country scenes. Evidence of the racial discrimination African Americans endured at the hands of Jim Crow are imprinted on photographs of "Whites Only" segregation signs appearing on storefronts. In addition to Southern scenes, New York's Harlem neighborhood is also displayed prominently. Photographs of Harlem buildings and residents, as well as of building entrances, including the now defunct Sydenham Hospital, were immortalized by Palfi's lens.</p>
p16313coll66	Sounding Translation	<p>Sounding Translation is an Internet-accessible interview series that publicly archives translators’ reflections on the experience of translating contemporary poetry through audio interviews with the producer and host, Teresa Villa-Ignacio. It is an ongoing digitized oral history project that traces the development of relationships of exchange and collaboration among American poet-translators and their international peers working in languages including Arabic French, German, Spanish, Italian, and Portuguese. As such, it complements Teresa Villa-Ignacio’s book manuscript-in-progress: Poethical Import: Translationships in Contemporary French-American Poetic Exchange. Sounding Translation raises awareness about the role of translators in the dissemination of literature and the importance of translation as a literary endeavor.</p>
p16313coll64	Sounds of Louisiana	<p>Contibute your sounds to this collection! Submit your files and metadata using our form.</p><p> </p><p>New Orleans and the surrounding region offer a plethora of sounds that are culturally, geographically, and architecturally unique to the region. Among many other things, this collection serves as an auditory historical marker of the changing city, for as the city-scape changes, so do the sounds. This collection originates with the work of a group of sound artists actively creating new sound art in New Orleans. The earliest record of the phrase “sound art” dates from 1983 with William Hellerman’s curated exhibition Sound/Art at New York’s Sculpture Center. Although sound art became more prevalent in the 1990s, this art form has a number of much earlier antecedents. The earliest conceptualizations of noise as music were by the Italian futurist Luigi Russolo, who developed several noise machines between 1913 and 1921 and authored the “Futurist Manifesto” in which he wrote “...we delight much more in combining in our thoughts the noises of trams, of automobile engines, of carriages, and brawling crowds, than in hearing again the “Eroica” or the “Pastorale”(The Art of Noises, p. 25).” </p><p>In 1920, Erik Satie took this concept a step further with two performances of Musique d’ameublement, in which repetitive musical fragments were to be played as a backdrop (as if time repeats itself) while the audience participated in the performance through their movements across the performance space and conversation (thus representing the continuation of time). Perhaps the most commonly known precursor to sound art is musique concrète, developed in 1948 by Pierre Schaeffer. Musique concrète describes a style of composition in which composers re-use portions of existing recordings or make new recordings of sounds from the world around them (e.g. the sound made by a car crossing a specific bridge) and recombine them in a number of variations and alterations to create a new piece of music. Sound art, although still loosely defined, generally combines values and techniques from each of these earlier musical forms. As in musique concrète, existing recordings as well as field recordings of sounds captured in the local environment may be used as primary concepts of the work either in their original form or electronically altered. Similarly, like the work of Satie, sound art also includes some visual component (painting, photographic, film, sculpture, etc.) and the audience’s experience of sound, visual, and space is often considered an intrinsic part of the work. </p><p>The sounds collected here are the field recordings of local sound artists, students, and faculty at Tulane University. While they were collected for possible integration into sound art and musical compositions, the sounds collected here more broadly represent an auditory history of New Orleans and the surrounding region, and may be linked to the streets, buildings, and neighborhoods of New Orleans and the surrounding region of the early 21st century. As such, these sounds have historical, cultural, architectural, and geographic significance. Although some sounds in this collection may be restricted in their use, many will be available for download and re-use under creative commons licenses.</p><p> </p>
SIP	Southwestern Louisiana Institute Photographs, 1923-1940	No description
LHP	State Library of Louisiana Historic Photograph Collection	<p>The State Library of Louisiana Historical Photographs Collection features black and white and some color photographs from the early 1900s to present. There are large collections of Department of Transportation, Tourism, Conservation, and Environmental Quality images.</p>
p16313coll2	StoryCorps	<p>In 2006 StoryCorps visited Louisiana to record local stories of survival and revival in the year following Hurricane Katrina, which struck on August 29, 2005. They returned in 2010 in partnership with the Natural Resources Defense Council to document the aftermath of the Deepwater Horizon spill. Interviewees included fisherman, doctors, police officers, waitresses, chefs, and more from every walk of life.</p><p>The Louisiana and Special Collections Department at the University of New Orleans’s Earl K. Long Library is proud to act as a StoryCorps Community Archive. We host these collections in order to provide easier access to the communities that made them.</p><p>As per the library’s agreement with StoryCorps, audio files of the interviews and their associated photographs, logs, and transcripts may only be accessed on campus at the University of New Orleans. However, the database of information about the interviews may be searched anywhere via the Web.</p><p> </p><p>NOTES ON USING THE StoryCorps COLLECTION:</p><p>When you open the page for an interview, it will usually default to a streaming player with audio for the interview, but other resources pertaining to that interview are available in the sidebar on the right side of the screen.</p><p>You can identify who is in any attached photos by matching the last few letters of a photo’s filename with one of the codes below:</p><p>You may also click on the “Content” tab at the right side of the screen to see a Table of Contents of materials attached to each interview.</p><p>Interviews were cataloged by StoryCorps staff and categorized using keywords specific to StoryCorps. These are stored in a “Keywords” field unique to this collection rather than the usual “Subject” field. Users doing an Advanced Search of the StoryCorps collection should take this into consideration.</p><p> </p><p>Photos in the introductory banner used under Creative Commons Attribution license from Katie Harbath, Adam Zolkover, and Katie Elaine Armstrong. Banner by Michele Billings.</p>
STC	Strand Theater Collection	No description
THW	T. Harry Williams Center for Oral History	<p></p><p> </p><p>Search across all Oral History Collections</p><p> </p><p>The mission of the T. Harry Williams Center for Oral History is to collect and preserve, through the use of recorded interviews, unique and valuable information about Louisiana history that exists only in people's memories and would otherwise be lost. We accomplish this through interviews conducted by center staff, paid interviewers and volunteers, and by encouraging and assisting those who wish to carry out their own oral history projects. </p><p> </p><p>All interviews are deposited in the LSU Libraries Special Collections.</p><p> </p><p>Browse Interviews in All Series and Collections</p><p> </p><p>Choose a Series or Interview Collection</p><p> </p>
LSU_FCC	T. Harry Williams Center for Oral History Four Corners of Louisiana Collection	No description
LSU_RBO	T. Harry Williams Center for Oral History Floods, Storms and Levee Breaks	No description
p120701coll22	T. Harry Williams Center for Oral History Military History Collection	No description
p15140coll14	T. Harry Williams Center for Oral History Political Collection	No description
p120701coll23	T. Harry Williams Center for Oral History University History Collection	No description
p120701coll8	Telling-Grandon Scrapbook	<p>The Telling-Grandon Scrapbook is a 28-page scrapbook/diary containing photographs and ephemera collected by an Evanston, Illinois group during a visit by train to the New Orleans Carnival of 1903. The New Orleans section includes brief references to Begue's Restaurant, Fabacher's Restaurant, Christ Church, Metairie Cemetery, St. Roch Cemetery, Tulane University, the French Opera, the U.S. Mint, the Young Men's Gymnastic Club, U.S. and French battleships in port, Royal Street, the French Market, and the Rex and Proteus parades. While the scrapbook has no single author, several of the entries are signed by individuals within the group. Two of the more prominent among these were an Irving Telling and Willie Grandon; thus the title of the collection, Telling-Grandon. </p><p>Browse by Subject Term:</p>
Tensas	Tensas River National Wildlife Refuge Ivory Billed Woodpecker Records	<p></p><p>This collection is comprised of 100 photographic prints documenting 6 field seasons during the years 1935-1941 when James T. Tanner and associates studied the ivory-billed woodpecker and its environment on the Singer Tract, Madison Parish, Louisiana, in what is now the Tensas River National Wildlife Refuge. Also included is Tanner's hand-drawn, two-sided map documenting nesting sites and other signs of the ivory-billed woodpecker's presence in the Singer and Ayer Tracts, Madison Parish.In 1935, a team of Cornell scientists - including Arthur A. Allen, Peter Paul Kellogg, George Miksch Sutton, J.J. Kuhn, and James T. Tanner - located three ivory-billed woodpecker nests in the Singer Tract. The researchers spent several days closely monitoring one of the nests and produced the first motion pictures and sound recordings ever obtained of the species. From 1937 to 1941, James Tanner (1914-1991) spent a large portion of his time living in the Singer Tract, collecting information about the ivory-billed woodpecker. Tanner used the data for his Cornell doctoral dissertation, which the Audubon Society later published in the Research report of the National Audubon Society, number 1, 1942. In 1941, Tanner and his wife, Nancy Burnham Sheedy Tanner, saw several ivory-billed woodpeckers at the Singer Tract. That same year, the National Audubon Society launched a campaign to preserve the Singer Tract as a refuge for ivory-billed woodpeckers. Tanner taught at East Tennessee State University from 1940, before serving in the Navy during World War II, reaching the rank of Lieutenant-Commander. From 1947 until retirement in 1979, he was at the University of Tennessee. Tanner did not return to the area until the 1980s, when the Tensas River National Wildlife Refuge officially opened. </p>
p16313coll49	The Daily Reveille - Louisiana State University	No description
p15140coll52	The STAR- Radiating the Light of Truth on Hansen's Disease	<p>Full text of the STAR Newsletter, 1941 - 2001. (Volumes 1 to 60.) </p><p>The STAR, a world renowned international publication educating the public on Hansen's disease (leprosy), was created in 1941 by National Leprosarium patient Stanley Stein in Carville, Louisiana.</p><p>Current issues of the STAR are available from The Forty and Eight: La Societe des Quarante Hommes et Huit Chevaux: http://www.fortyandeight.org/the-star/</p><p></p><p>Using this resource</p><p>Search the collection by keyword in the search box above.</p><p>The Star Numeric Index (1941-1977): http://www.louisianadigitallibrary.org/u?/p15140coll52,624</p><p>Index is divided into 4 eras and 6 main headings (see below). To use index, identify the era and main heading, then browse for related terms. Use the numbering system to locate the article in an individual issue. Numbering system is volume - issue - page, i.e.: 1-3-10 would indicate volume 1, issue 3, page 10 of the STAR.</p><p>Major indexed headings of Numeric Index:</p><p>Eras of Numeric Index</p><p>The Star Subject Index (1941-1961):http://www.louisianadigitallibrary.org/u?/p15140coll52,450</p><p>To use, browse terms in beginning of document, then consult subject page for exact location. </p><p></p><p>The STAR is a collaborative project between the LSUHSC - New Orleans Library and the National Hansen's Disease Programs Museum in Carville, Louisiana. More information available on the collection's About page.</p>
LSU_TJP	Thomas H. and Joan W. Gandy Photograph Collection	<p>This digital collection contains a small sample of the Dr. Thomas H. and Joan Gandy collection which documents 100 years of history in and around Natchez, Mississippi. The physical collection contains approximately 20,000 images including wet and dry collodion glass plate negatives, film negatives, ferrotypes, and historic and modern prints as well as nearly 100 pieces of photographic equipment, including a Norman Studio portrait camera and an array of late-19th and early-20th century cameras. All are housed at LSU Libraries Special Collections in Hill Memorial Library.</p><p>Photographic History</p><p>Brothers Henry and M. J. Gurney established a daguerreotype studio in Natchez in 1851 and began recording the lives of their fellow citizens using the latest in photographic technology. The Civil War brought economic disaster and social upheaval to the region, but Natchez quickly recovered. In 1870, Henry Gurney hired a new employee, Henry Norman, and by 1876 Norman had opened his own studio, buying out Gurney's studio to do so. Henry Norman became the best-known photographer in the region. When he died in 1913, his son Earl inherited the studio. Earl, like his father, became widely known for his photographic skills and left images spanning nearly 40 years. </p>
p15140coll16	Tiger Rag – Student newspapers of LSU School of Medicine, New Orleans	<p>The Tiger Rag was the student newspaper of LSU School of Medicine from 1932 -1994. The publication went through several iterations during it's course, including:  The Tiger (1932-1940), the Journal of the LSU School of Medicine (1940-1947); and The Tiger Rag (1950-1994). </p><p></p><p>While the Tiger and The Tiger Rag were light publications focusing on humor, school news and events, the Journal of the LSU School of Medicine took a more scholarly approach, offering research articles and reviews of contemporary medical issues in addition to information about LSU Medical school and alumni. With that in mind, some comments contained within these newspapers may be offensive to modern readers. These publications are products of their time and presented here for their historical value. LSUHSC-New Orleans Library in no way condones these statements nor takes any responsibility over statements contained herein.</p><p></p><p>For more information on the early years of the Tiger, see our About page. </p><p></p><p>Select a date from the drop down menu to browse issues by year.</p><p>Browse the Tiger (1932-1940)</p><p>Browse Journal of the LSU School of Medicine (1940-1947)</p><p>Browse the Tiger Rag (1950-1994)</p>
LSUS_TBP	Tom Bell Papers, 1895-1999	No description
p16313coll27	Tulane Library Speaker Series	<p>The Tulane Library Speaker Series encompasses speaker events hosted by Howard-Tilton Memorial Library and its divisions such as the Latin American Library, the Music and Media Center, and Special Collections among others. Providing students, faculty, and visiting researchers an opportunity to share their work with their peers, these Library-sponsored events seek to foster an environment of reflexive learning while supporting the robust research environment of Tulane University.</p>
HTU	Tulane University	<p> The Special Collections of the Tulane University Library houses the Manuscripts Department, the Rare Books, the Tulane University Archive, the Louisiana Collection, the William R. Hogan Archive of New Orleans Jazz and the Southeastern Architectural Archive. Taken as an entity, the Special Collections is an extensive resource for the history and culture of Louisiana. </p><p></p><p> The materials in the Special Collections document life in the state from the early colonial period to the present and include printed works, pictorial images, manuscripts and moving images. Theresources of the Special Collections are open to all adult users and can accommodation junior and highschool students upon arrangement. None of the material from the Special Collections circulates. For more information about the Special Collections, visit our WEB site http://specialcollections.tulane.edu/</p><p></p><p>Materials selected for this program come from various parts of the Special Collections. Among the over 4,000 manuscript collections are a number of family papers such as the letters of the Favrot's, which are from a large manuscripts collection of family papers that date from the arrival of a family member in Louisiana in 1732 and for 6 generations thereafter. Many of the documents are in French or Spanish and are being translated and published by the Special Collections. In addition to family papers the Manuscripts Department has numerous collections relating to agriculture, businesses, civic organizations, education, literature, medicine, military history, politics, religion, social agencies, waterways organizations. Among the larger holdings of the Special Collections are items relating to politics with papers of Louisiana governors, congressional members, local leaders, political organizations and political ephemera. The materials are provided for instructional use only and are not to be used in any commercial endeavor without the express written consent of the Special Collections.</p><p>Materials selected for this program come from various parts of the Special Collections. Among the over 4,000 manuscript collections are a number of family papers such as the letters of the Favrot's, which are from a large manuscripts collection of family papers that date from the arrival of a family member in Louisiana in 1732 and for 6 generations thereafter. Many of the documents are in French or Spanish and are being translated and published by the Special Collections. In addition to family papers the Manuscripts Department has numerous collections relating to agriculture, businesses, civic organizations, education, literature, medicine, military history, politics, religion, social agencies, waterways organizations.</p><p> </p><p>Among the larger holdings of the Special Collections are items relating to politics with papers of Louisiana governors, congressional members, local leaders, political organizations and political ephemera.</p><p> </p><p>The materials are provided for instructional use only and are not to be used in any commercial endeavor without the express written consent of the Special Collections.</p>
p16313coll14	Tulane University Band Historical Collection	<p>The Tulane University Band Historical Collection contains digitized recordings of the Tulane University Band as well as images of the original record jackets. Created between 1956 and 1981, these recordings feature several of the original compositions and arrangements of John Morrissey and Ted Demuth, both of whom conducted the University Band during this period. The original recordings are part of the Music & Media Center’s rare collections.</p>
p16313coll13	Tulane University Football Programs	<p>This collection of Tulane University football programs offers a review of Tulane football history, traditions,  coaches and players in a picturesque and informative manner.  The programs not only give descriptions of the  players and coaches, they also present reviews of past games and seasons, and many of them contain news and  photographic sections featuring different aspects of campus and collegiate life. Beyond the athletic material,  the programs present detailed snapshots of what was popular in the consumer realm, with graphics and advertisements  that vary through time.  Finally, the artwork on many of the Tulane football programs has become iconic, with the  "Greenie" character popularized by John Chase in the 1950s experiencing a renaissance in the present day. </p>
p16313coll12	Tulane University Theses and Dissertations Archive	<p>The Theses & Dissertations Archive allows for the public access of post-2011 theses & dissertations at Tulane University.</p>
p120701coll25	United States House and Senate Committee Hearings and Publications	<p> The Government Printing Office designated the Earl K. Long Library as a federal depository in 1963. The library began receiving documents in 1964. We are 91% selective and choose material from every government department and agency. The Federal Government Documents collection contains government publications in print, microfilm, CD-ROM, DVD and electronic format. </p><p></p><p> A hearing is a meeting or session of a Senate, House, joint, or special committee of Congress, usually open to the public, to obtain information and opinions on proposed legislation, conduct an investigation, or evaluate/oversee the activities of a government department or the implementation of a Federal law. In addition, hearings may also be purely exploratory in nature, providing testimony and data about topics of current interest. Most congressional hearings are published two months to two years after they are held. </p><p></p><p>To refine your search, click "Advanced Search" at the top of the page or click "Browse United States House and Senate Committee" to browse all materials in the collection.</p>
UNO_ANI	University of New Orleans Anniversary	<p>To celebrate the 25th anniversary of the founding of UNO, the Earl K. Long Library Oral History committee conducted audio and videotaped interviews with University professors, administrators, and students who reviewed events concerned with the early years of the institution. Portions of the interviews were used in a thirty-minute videotape production entitles: "Commencement: The First Four Years of the University of New Orleans" which was produced by the Committee with the cooperation of the Drama and Communications Department. Titles listed for participants in the program were assigned by the university at the time of the interviews.</p><p> </p><p>Click on "Browse the UNO Anniversary Collection" or "Advanced Search" above to use the collection.</p>
p15140coll7	University of New Orleans Senior Honors Theses	<p>ATTENTION: This collection covers Honors Theses submitted through Summer 2011. Theses submitted from Fall 2011-present are available at http://scholarworks.uno.edu/honors_theses/.</p><p></p><p>The University of New Orleans Honors Program is designed to challenge academically astute students, offer a curriculum that will prepare them for success in their respective fields, and reward those motivated and competitive enough to achieve high academic goals. Besides earning the distinction that accompanies academic success, honors students participate in small, challenging classes taught by select faculty. They also have the opportunity to contract with professors of regular classes to receive honors credit by fulfilling additional academic requirements. The senior honors thesis requirement allows students to immerse themselves in advanced independent study, utilizing the experience and guidance of their thesis adviser.</p><p></p><p> To qualify for membership, first semester freshmen must have a composite ACT score of 26 (with at least a 27 in English), or be invited by the Honors Director. Continuing or transfer students may also qualify with a 3.25 cumulative GPA. Students maintain their Honors status based on academic performance. </p><p></p><p> As students pursue their various degrees, they must satisfactorily complete 30 hours of honors credit.These may be taken as special honors classes (listed in the bulletin), or contracted honors classes ("Honors Options"). The only required Honors classes are these: Arts and Sciences 1119, an exploration of Greek literature and philosophy; and ENGL 1159, which satisfies the English composition requirement, or ENGL 2279, which fulfills a literature requirement. (A&S 1119 counts as a social science or humanities elective, and it must be taken concurrently with either of the Honors English courses.) These courses should be taken in a student's first or second semester. As seniors, Honors students must complete an Honors thesis. This involves registering for six hours of Honors thesis credit, three to be taken in each of the last two semesters. A student will typically choose an adviser and begin research in the next-to-last undergraduate semester and complete the written portion in the last semester under the direction of the chosen adviser and the director of the Honors Program. Successful completion of these requirements allows a student to graduate with University and Departmental Honors. </p><p></p><p> Access to the theses in this collection is "restricted" by the Honors Program. Descriptive metadata is available to all, but the item is only available to users on the UNO campus. You may request these items through your library's Interlibrary Loan unit. </p><p></p><p> More information about the University of New Orleans Honors Program can be found at http://www.honors.uno.edu</p><p> </p><p>Browse by Department</p><p></p><p>Browse by Date Degree Awarded</p><p>To refine your search, click "Advanced Search" at the top of the page or click "Browse UNO Senior Honors Theses" to browse all materials in the collection.</p>
UNO_SCC	UNO Historical Archives of the Supreme Court of Louisiana	<p>Historical Note</p><p>The Supreme Court of Louisiana holds the distinction of  being the state's highest court, or, as it is often called, the court of  last resort in Louisiana.  By order of the Court on November 4, 1976,  its historical archives-defined as those records created from the  Court's inception in 1813, when Louisiana's first state constitution  became effective, through 1920-were deposited in the Earl K. Long  Library at the University of New Orleans "to ensure their preservation  and safety."</p><p> </p><p>The archives consist mainly of manuscript case files  appealed from lower state courts to the Supreme Court of Louisiana.   Occupying approximately 2,730 linear feet, case files range in extent  from several pages to thousands of pages.  Rules required that the Court  be provided with a complete transcript of lower court files and  evidence; thus the case files include maps, surveys, printed briefs, and  a host of other documentation.  Often these are the only extant copies,  not only of appellate arguments and decisions, but also of records that  originated with lower courts, for many lower-court copies have been  lost to fire, theft, and age-related deterioration.</p><p> </p><p>Case files include a small number of legal documents,  dating between 1769 and 1812, which were used as exhibits or in  transcripts, and dockets for some cases which were "unreported", meaning  that the opinion was not published in Louisiana Reports.  Supplementing  these case files are docket books, which serve as a sort of index to  the case files, and minute books, which summarize particular cases and  record the Court's disposition of them.</p><p> </p><p>In addition to the winter and spring sessions held in New  Orleans, until 1894 the Supreme Court met elsewhere in the state during  the summer and fall, at times in Opelousas, Alexandria, Baton Rouge,  Monroe, Natchitoches, and Shreveport.  Each location maintained its own  docket-numbering system.  Several times, coinciding with new state  constitutions, one numbering system was discontinued and another was  begun.  Many case files, docket books, and minute books for Court  sessions held outside New Orleans are missing.  Since 1898 the Court has  held its sessions only in New Orleans.</p><p> </p><p>Research Tips</p><p> </p><p>One of the easiest ways to locate a relevant case, available  on most campuses, is LexisNexis Academic's Legal Research.  On the main  page of "LexisNexis Academic", click on the "Legal" navigational tab at  the top of the page, then click "Federal & State Cases" on the  navigation links along the right-hand side of the page.  To further  narrow your search, select "LA Federal & State Cases, Combined" from  the drop-down menu next to "Sources", expand "Show options to search  specific document sections", select "Court" from the drop-down menu next  to "Section", and type in "Louisiana High Court".  To ensure that only  the years covered by UNO's holdings are searched, enter "1812" and  "1921" as the date range under "Specify Date".</p><p> </p><p>Researchers should note that not all of the court's opinions  were published.  For example, if the judges applied well-established  principles to a case with no novel facts, they did not bother to publish  the opinion as it had no value as a precedent.  But what is of little  interest to the lawyer might be of great interest to the historian or  anthropologist.  The files of these "unreported" cases are a potential  gold mine, but accessing them can be difficult as there is no published  reference to them, other than the list of "Cases Not Reported" in the  front of the annual legal reports after 1865.  Besides the annual  reports, researchers may consult the docket indexes to the New Orleans  sessions to discover these cases involving individuals, companies or  institutions from that portion of the state.  Thomas C. Manning's  Unreported Cases Heard and Determined by the Supreme Court of Louisiana,  from January 8, 1877, to April, 1880, Digested, Reported, and Condensed  (St. Louis: Nixon-Jones Printing Co., 1884), a copy of which is in the  Dart Collection (Mss 140), is another useful source.</p><p> </p><p>Researchers using the collection to study various  historical and cultural topics should keep in mind that this is a  collection of materials related to law and should familiarize  them-selves with the precise legal vocabulary used by the court.  For  example, historians interested in placage, the antebellum practice of  white men keeping a black mistress, will not find any cases if they  search for "placage" in LexisNexis.  The appropriate legal term is  "concubinage," and a search using that word yields fifty-five cases  where the term occurs before 1865.  An excellent source for checking the  terms you wish to search is any edition of William K. Dart and Edward  F. White's Louisiana Digest Annotated (1917; Second series, 1937; new  1951; the latter is in our Reference Collection KFL 57.L66), which gives  case citations as well as cross-references to other useful terms.   Another good source is West's Louisiana Digest 1809 to Date (Reference  Collection KFL 57 .L66).</p><p> </p><p>Another very useful tool for finding case files that deal  with portions of the state's constitution or legislative acts is  Theodore Roehl's Annotations to the Statute Law of the State of  Louisiana (New Orleans: F. F. Hansell & Bro., Ltd., 1917), a copy of  which is in the Dart Collection (Mss 140).  This breaks down the Civil  Code, Code of Practice, Constitutions (1812-1913), and Acts of the  Legislature (1822-1916) into their articles, sections, and acts, and  lists the legal citations for all Supreme Court cases that deal with  these individual components.</p><p> </p><p>Available Circuits</p><p> </p><p>Circuits have been given an "index" letter to ease searching.  To browse  by a particular circuit and time period, please follow the links  provided below.</p><p> </p><p>A. New Orleans (Eastern District) 1813-1846</p><p>B. Alexandria (Western District) 1813-1846 </p><p>C. Baton Rouge (Western District) 1813-1846</p><p>E. New Orleans (Eastern District) 1846-1861</p><p>J. New Orleans 1921-1983</p><p> </p><p>You may also select "Browse Historical Archives of the LA Supreme Court" or "Advanced Search" above.</p>
p15140coll50	U.S. Army 64th General Hospital, organized by LSU Medical School	<p>Documents related to the 64th General Hospital, a World War II medical unit organized by LSU Medical School which served predominantly in Africa and Italy. Materials include: declassified US Army reports, transcripts of interviews with medical officers (from 1971), two newsletters published by hospital staff, one from basic training in Fort Jackson, SC (64th General Observer), and one from the war time Hospital (The Roar). Scrapbooks and loose photos from Italy, Tunisia and training, as well as official photographs of LSU military officers are also included. </p><p></p>
VBC	Verla Birrell Textiles and Designs	No description
p15140coll51	Veterans of Southeast Louisiana	No description
p16313coll58	William Barth Photographs of Mississippi and Atchafalaya River operations	<p></p><p> </p><p>The photographs in the William Barth Papers, 1917-1959 Series I “Engineering and Levee Revetment documents, ca. 1925-1959” contain the subseries “Photographs of levee work, ca. 1928-1945.” The nearly 250 images depict various stages and types of work on the levees of the lower Mississippi River and Louisiana's Atchafalaya Basin. Most of the larger photographs (9.5x6.5 inches) involve revetment of the levees on the Mississippi River from around Natchez down to the New Orleans area. Various revetment types (including those using wood, concrete, and asphalt) appear in this series. Also depicted are the procurement of loess and sand for various construction projects on the river. The smaller photographs show levees in the Atchafalaya Basin being built; many of these include photographs of heavy machinery such as excavation towers, elevating graders, and Caterpillar tractors.</p><p> </p><p>Biographical Note</p><p>William Barth was born in New York City on December 22, 1898 to German immigrants. Barth worked for the Interstate Commerce Commission, traveling from Maine to Florida to survey railroad tracks. In 1928 he took a position with the U.S. Army Corps of Engineers in Natchez, Mississippi. For thirty years he worked on flood control of both the Mississippi and Atchafalaya Rivers and helped with major projects such as the Bonnet Carre Spillway. During World War II he received a commendation for meritorious civilian service since he helped control flood waters that could have damaged crops and held back war production. He died February 17, 1982.</p><p> </p><p>View the collection finding aid.</p>
