p16313coll79	Louisiana Railroad Depot Photograph Collection	<p></p><p> </p><p>The scene of comings and goings in small towns and large across Louisiana and a hub for their commerce, train stations and railroad depots were at the crossroads of community social and economic life.  This collection is comprised of images of 129 stations in the state from Houma to Bastrop and points in between, and dates from 1905 to 1984, reflecting the heyday of rail travel to its decline.  Railroads represented in the collection include the Illinois Central, Kansas City Southern, Louisiana and Arkansas, Missouri Pacific, Santa Fe, Southern Pacific, Texas and New Orleans, and Texas and Pacific, among others. </p>
p16313coll80	Louisiana Runaway Slave Advertisements, 1836-1865	<p></p><p>The “Louisiana Runaway Slave Advertisements, 1836-1865” collection is a comprehensive digital collection of advertisements and notices harvested from the newspapers digitized as part of the Digitizing Louisiana Newspapers Project.  In these advertisements people from Louisiana and the Lower Mississippi Valley demonstrate their agency and resistance against the institutions of slavery and indentured servitude.</p><p> </p><p>The project team identified and cropped advertisements directly from the digital newspaper images, and they created full-text transcriptions and descriptive metadata. </p><p> </p><p>New advertisements will be added to the collection at regular intervals until the project’s completion around September 2016.</p><p> </p><p>Full issues of the newspapers from which advertisements were taken are available from the Library of Congress’s Chronicling America website.</p><p> More information about the Digitizing Louisiana Newspapers Project can be found on the project’s homepage.</p>
LST	Louisiana Science and Technology Collection	No description
p15140coll21	Louisiana Sea Grant Digital Images Collection	No description
p15140coll35	Louisiana Sea Grant Digital Maps Collection	No description
p15140coll47	Louisiana Sheet Music	<p>The Louisiana Sheet Music Collection is comprised of sheet music published in, or with topical relevance to, Louisiana (with an emphasis on New Orleans).  Many important local composers are represented, including Basile Bares, Eugene Chassaignac, Edouard Dejan and Louis Moreau Gottschalk as well as several interesting, but lesser known, nineteenth-century composers.  The collection covers 100 years in the history of local publishing (1838-1938) and represents a wide range of styles of popular and vernacular music, including Creole songs, nineteenth-century dance music, Confederate anthems, Mexican and Cuban danzas and danzon, ragtime, blues, and jazz .</p>
LSAP	Louisiana State Aerial Photographs	<p>The LSU Cartographic Information Center currently holds 107,000 aerial photographs of Louisiana taken between 1939 and 1987. These photographs show the historical and geographical changes in the state, including the Mississippi Delta region, the loss of coastal lands, and the Industrial Canal. This is an active collection that the CIC continues to add to, however, more recent images are digital, not photographic.Presently only a core group of 5,000 photographs representing several major metropolitan areas of Louisiana from 1939 to 1987 have been digitized and made available. Areas in this core group include East Baton Rouge Parish, West Baton Rouge Parish, and Orleans Parish.</p><p>Contact the CIC to purchase copies of any map described in this collection http://www.cic.lsu.edu/. </p>
p16313coll77	Louisiana State University Agricultural Experiment Station Reports	<p> </p><p> </p><p>The LSU Agricultural Experiment Station was established in 1885 as a sugar research station funded by the Louisiana Sugar Planters Association. The station’s purpose was "to develop and improve the agricultural interests and resources of Louisiana, especially the cultivation of sugarcane and rice by scientific and agricultural and chemical experiments and to disseminated information connected therewith." With the passage of the federal Hatch Act of 1887, agriculture research at land grant universities established throughout the US. Today, the Louisiana Agricultural Experiment Station serves as the research arm of the LSU AgCenter. It is composed of academic departments and research stations across Louisiana. Scientists at research stations develop new knowledge and technologies to help agricultural producers provide citizens of the state and the nation with a vast array of food, fiber, and fuel. More information about the Louisiana Agricultural Experiment Station can be found here: http://www.lsuagcenter.com/en/administration/about_us/research/ </p><p> </p><p>The digitization of the LSU Agricultural Experiment Station bulletins was funded through Project Ceres, a program that supports the ongoing preservation and digitization of collections in the field of agriculture. Project Ceres is a partnership between the United States Agriculture Information Network (USAIN), the Agriculture Network Information Center (AgNIC), and the Center for Research Librares (CRL). More information about Project Ceres can be found here: https://www.crl.edu/collections/global-resources-partnership/global-resources-agriculture-partnership</p>
p267101coll4	Louisiana State Documents Digital Archive	<p>Louisiana law requires that state agencies submit copies of their publications to the Recorder of Documents for distribution to the member libraries of the Louisiana State Document Depository Program. This program preserves and assures the availability of state publications for use by the public throughout the state. State agencies are allowed to fulfill their statutory obligation to participate in the Depository Program by providing documents in electronic format. The primary goal of the Digital Archive is to provide the public with permanent access to these digital publications that state agencies submit. Louisiana state documents, print and digital, are cataloged in the online catalog of the State Library and are available for use by all libraries regardless of depository status.</p>
HLM	Louisiana State Museum	No description
LSM_CCC	Louisiana State Museum Carnival Collection	No description
LCT	Louisiana State Museum Costumes and Textiles Collection	No description
LSM_NCC	Louisiana State Museum Currency Collection	No description
LHC	Louisiana State Museum Historical Map Collection	No description
LSM_KOH	Louisiana State Museum Hurricane Katrina Oral History Project	No description
JAZ	Louisiana State Museum Jazz Collection	No description
LSM_NAC	Louisiana State Museum Newcomb College Arts and Crafts	No description
LSM_MPC	Louisiana State Museum Photography Collection	No description
p120701coll18	Louisiana State Museum Trade Labels	No description
lsm-fqa	Louisiana State Museum W.P.A. French Quarter Architectural Record	No description
p120701coll14	Louisiana State Sovereignty Commission Pamphlets of the Civil Rights Era	No description
p16313coll31	Louisiana Sugar Resources Digital Collection	<p>This digital collection contains materials from the LSU Libraries related to sugar agriculture and manufacture. The American Sugar Cane League and the American Society of Sugar Cane Technologists in cooperation with the LSU AgCenter Sugar Research Station, generously provided funding to digitize these resources.</p><p> </p><p>Sugar Bulletin</p><p>The Sugar Bulletin is the monthly publication of the American Sugar Cane League. The American Sugar Cane League of the U.S.A., Inc. is a non-profit organization of Louisiana sugar cane growers and processors. The Sugar Bulletin reports current research, farming and factory practices, and legislative news from Washington and Baton Rouge. The Sugar Bulletin began publication in 1922 as a semi-monthly newsletter. Twenty-four issues were published per year until March 1989 (Volume 67), when the bulletin switched to a monthly format. The publication schedule for the bulletin runs from October to September. </p><p> </p><p>View the Sugar Bulletin by year:</p><p> </p><p>Journal of the American Society of Sugar Cane Technologists</p><p>The Journal of the American Society of Sugar Cane Technologists is the publication of the American Society of Sugar Cane Technologists. JAASCT is an annual publication that features articles on the sugar cane industry in the United States. The journal has two sections, agricultural and manufacturing, and publishes both refereed and nonrefereed articles. Articles published JASSCT were originally presented at the ASSCT joint annual meetings.</p><p> </p><p>View all JASSCT publications</p><p> </p><p>Historical Materials from LSU Libraries </p><p> </p><p>Chatsworth Plantation Store Records  (From LSU Libraries Special Collections)</p>
LWP	Louisiana Works Progress Administration (WPA)	<p>The WPA collection at the State Library of Louisiana covers the state and includes traditional songs, beliefs, customs, sayings, stories, recipes, legends, jokes, and accounts of local history.</p>
LMNP01	Loyola University Maroon	<p>The Maroon, the student newspaper of Loyola University New Orleans, has been published since 1923. The Maroon covers student life, campus activities, cultural and athletic events, Loyola University New Orleans administration, faculty and staff, and other features.</p><p>The digitization of The Maroon was made possible through the generosity of the following donors:</p><p>ExxonMobil Corporation</p><p>Ms. Michelle M. Fonseca</p><p>Mr. Gary G. Hymel</p><p>Miss Florence R. Largay</p><p>Mr. Carrol P. Mc Bride</p><p>Mr. Leo R. Mc Lean</p><p>Microsoft Corporation</p><p>Mr. John P. Reilly</p><p>Mr. Edward M. Ruane</p><p>Mr. Paul F. Steen</p><p>Mr. Irvine J. Vidacovich, Jr.</p><p></p>
p16313coll87	Loyola University New Orleans Community and Resilience Collection	No description
LOYOLA_ETD	Loyola University New Orleans Electronic Theses	<p>The electronic thesis collection consists of  theses from Loyola graduate and undergraduate students dating back to  1958. Some items are restricted for use to on-campus Loyola users. </p>
p16313coll44	Loyola University New Orleans Finding Aids	No description
p16313coll91	Loyola University New Orleans Scrapbook Collection	<p>This collection showcases scrapbooks from various manuscript and archival collections in Loyola University's Special Collections & Archives. </p>
p16313coll5	Loyola University New Orleans Special Collections and Archives Online	<p>This is a small representation of the many photographs, manuscripts, and other materials found in the J. Edgar and Louise S. Monroe Library's Special Collections & Archives.</p>
p16313coll28	Loyola University New Orleans University Photographs Collection	<p>The Loyola University New Orleans University Photographs Collection is comprised of photographs dating back to the early 20th century from Loyola's University Archives. Early photographs include some taken by famed New Orleans photographer E.J. Bellocq. Since 1949, the university has employed an official photographer. While a large part of the photographs in the collection come from these university employees, many photographs in the collection are unidentified. When the photographer is known, photos will be credited to that person. Unidentified photos will be credited to the university.</p><p> </p><p>Russ Cresson was the university photographer from 1949 to 1987. A native New Orleanian and a 1938 graduate of Warren Easton High School, Cresson served in the Navy in the Pacific during World War II. In 1946 he joined the wave of veterans entering Loyola on the GI Bill.  While pursuing a degree in business and playing on the Wolfpack baseball team, he began working as the unofficial university photographer, taking pictures for the yearbook and The Maroon and photographing campus and administrative activities.  When he graduated in 1949, Loyola hired him as its first full-time university photographer. In 1983 he received the Coadjutor Optimus, given annually to an outstanding member of the university staff, and in 2004 he received the Adjutor Hominum, which is presented by the alumni association to an outstanding alumnus.</p><p> </p><p>As an undergraduate, Tracy Smith served as assistant to Cresson, assuming the position of University Photographer after Cresson's retirement. Smith served as University Photographer from 1987-1989.</p><p> </p><p>In 1989 Harold Baquet became Loyola’s university photographer. He was born in Charity Hospital, grew up first in the Treme and then in the Seventh Ward, attended Corpus Christi school and church, and graduated from St. Augustine High School. As a young man he plunged into the profession as an independent photojournalist.  A few years later he became the official photographer to the Mayor of the City of New Orleans, a position he held from 1984 to 1989 under Ernest N. Morial and then Sidney J. Barthelemy. With the possible exception of the university president, no figure on campus is better known or more respected than Baquet.  Befitting his many contributions and his dedication to the university’s mission, Loyola presented him with two of its highest awards:  the Coadjutor Optimus in 2002 and the President’s Medal in 2010.</p><p> </p><p>Photographs from the Dr. Edward Wynne Photograph Collection are also included. Dr. Edward W. Wynne was an Arts & Science graduate of Loyola University in 1939. According to his son, Michael D. Wynne, Dr. Wynne was the school’s photographer during the late 1930s.</p>
TLD	LSU Architectural Drawings by Theodore Link	<p></p><p> </p><p>Theodore C. Link designed most of the buildings for LSU when the campus was relocated in the 1920's. This group of approximately 200 drawings provide architectural, wiring, heating and plumbing specification for buildings across the campus. Many of the architectural plans provide detailed views of unique stuctural elements. The drawings are arranged in series by the names of buildings. </p>
p15140coll49	LSU Health Sciences Center New Orleans - Catalog and Bulletin	<p>Academic catalogs and course descriptions for LSU Health Sciences Center/LSU Medical Center.</p>
LSUHSC_NCC	LSU Health Sciences Center New Orleans Newspaper Clippings Collection	<p>Since 1933, the Library at the Louisiana State University Health Sciences Center in New Orleans (LSUHSC-NO) has collected newspaper clippings of articles published about the history and accomplishments of the University. Our Newspaper Clippings Collection is an ongoing project that will eventually index over 70 years of news related to our institution. Primarily indexing local New Orleans' papers such as  States-Item and The Times-Picayune, information can be found on the history, research, faculty, and students of LSUHSC-NO, as well as news about related entities, such as Charity Hospital.</p><p> </p><p>Due to copyright, images from this collection are restricted to patrons on the LSUHSC-New Orleans campus. Metadata is viewable to anyone. </p><p> </p><p>For questions or more information, contact digitalarchives@lsuhsc.edu.</p>
p15140coll44	LSU Health Sciences Center Shreveport Audiovisual Collection	No description
p15140coll23	LSU Health Sciences Center Shreveport Newspaper Clippings	No description
LSUHSCS_GWM	LSU Health Sciences Center Shreveport Photograph Collection	No description
p120701coll12	LSU Libraries Louisiana and Lower Mississippi Valley Collections	<p>This digital collection contains select items from the Louisiana and Lower Mississippi Valley Collections (LLMVC). LLMVC documents the history and culture of this region. The largest accumulation of materials on Louisiana and the lower Mississippi Valley in existence, LLMVC includes a comprehensive collection of books, periodicals, maps, prints, pamphlets, Louisiana state documents, microfilm of Louisiana newspapers, historical manuscripts and photographs.</p>
p15140coll17	LSU Libraries Mardi Gras Collection	<p> </p><p></p><p>Documenting a span of over a hundred years, this collection of Carnival and Mardi Gras items consists of ephemera and other objects selected from several manuscript collections in the LSU Libraries Special Collections. The oldest item represented in the collection, Rex, 1875, is a sketchbook containing watercolor portrayals of the planned costumes and floats of the Krewe of Rex for that year. There are also invitations and programs for Mardi Gras Balls, as well as dance cards for attendees. Of the more recent items included, there is a selection of contact sheet of photographs documenting the Baton Rouge Spanish Town Parade in the 1970's. </p><p> </p><p> Reflecting the industry that grew from the cultural event, there is a pamphlet issued by the Illinois Central Railroad company inviting passengers to take the "Third-Annual Mid-Winter Vacation" in 1916, a trip starting in Chicago and ending in New Orleans for Mardi Gras. </p>
p15140coll11	LSU Libraries Political Papers Collection	No description
p16313coll10	LSU Libraries Postcard Collections	<p></p><p>This digital collection contains two different postcard collections found in the LSU Libraries Special Collections Louisiana and Lower Mississippi Valley manuscript collections.</p><p> </p><p>Keyword Search </p><p> </p><p> </p><p>Browse alphabetically by Place</p><p> </p><p>The Mississippi and Louisiana postcard collection, 1906-1939 contains 93 items. VIEW ALL</p><p>The postcards in this collection depict commercial buildings, residences, churches, monuments, hotels, schools, and streets mostly situated in Bay St. Louis, Miss. Among these buildings and structures are the Osoinach's Opera House, Pass Marian lighthouse, and Our Lady of the Gulf Catholic Church, which was erected in 1850 and destroyed by fire in 1907. Collection also includes similar postcards of buildings and structures in several other Mississippi and Louisiana locations, including New Orleans and Baton Rouge. Others depict storm damage along an unidentified beach. This manuscript group includes materials originally accessioned as Mss. 4483.</p><p> </p><p>The Louisiana postcard collection, 1904-1951 is comprised of 517 items. VIEW ALL</p><p>The postcards depict subjects in towns and regions of Louisiana and some areas of Mississipi and Wyoming. Louisiana towns and regions best represented in the collection include Abita Springs, Alexandria, Baton Rouge, Bogalusa, Convent, Covington, Donaldsonville, Franklin, Hammond, Houma, Jennings, Lake Charles, Mandeville, Monroe, Morgan City, New Orleans, Plaquemine, Saint Francisville, Shreveport, and Thibodaux. This manuscript group includes materials originally accessioned as Mss. 3645, 3754.</p>
LSU_RBC	LSU Libraries' Rare Books Collection - Selected materials	<p>Dating back to the dawn of printing in the fifteenth century, LSU Libraries Special Collections Rare Book collection contains more than 27,000 books that require special handling and protection because of their age, rarity, value, or historical significance. Particular strengths include eighteenth-century British literature, religion, European exploration and travel, agriculture and gardening, the history of slavery, early English translations of classical literature, and fine printing and book design. The collection is frequently used as a source of materials for class presentations on the history of books and printing.</p><p> </p><p>This digital collection contains items of note from the Rare Books Collection.</p>
p16313coll35	LSU Libraries Louisiana Waterways Management Collection	<p>Controlling the Waters: The United States Army Corps of Engineers and the Lower Mississippi River Valley</p><p> </p><p>Throughout its 210-year existence, the United States Army Corps of Engineers (USACE) has played a vital role in the history and economy of Louisiana. From the first “rivers and harbors” legislation, passed by Congress in 1824, up to the present day, the Corps’ successes and failures have affected the everyday lives of our state’s citizens, as well as their long-term economic and cultural well-being. Through the years, the Corps has produced thousands of technical reports and other publications documenting their research, experimentation, and projects. This collection offers a selection of this important documentation that is essential for an understanding of the state’s current situation.</p><p> </p><p>As a partner in a federal documents cooperative coordinated by the Association of Southeastern Research Libraries (ASERL), the LSU Libraries is a “Center of Excellence” for materials published by the United States Army Corps of Engineers (USACE). LSU Libraries is a comprehensive Regional Depository for federal government documents, and therefore has an extensive collection of USACE publications available for digitization. This collection is a small sampling of the rich USACE offerings available in Government Documents and Special Collections. In addition, there are historical materials from the Libraries’ Louisiana and Lower Mississippi Valley Collections, which provide historical context for later developments, including publications on swamp land reclamation and levees.</p><p> </p><p>As the collection continues to grow, it will provide a wealth of historical information of use to geoscientists, engineers, policy makers, businesses, historians, social scientists and the general public.  To suggest additions to the collection, please contact Stephanie Braunstein or Gina Costello.</p><p> </p><p>Funding for this collection was provided in part by the Louisiana Board of Regents.</p>
p16313coll69	LSU Music Resources Sheet Music Collection	<p>LSU Middleton Libraries Carter Music Resources owns a donated collection of loose sheet music. The collection includes classical, folk, holiday, musical, popular, and sacred music published primarily in America and England during the late nineteenth through the middle of the twentieth century.</p><p>The pieces seen here are part of an in-process digital project which aims to provide easier access to the collection. Those pieces with expired copyright are available in their entirety. The digital collection also includes information about and samples of some copyrighted pieces. All pieces can also be viewed by visitors to Middleton Library. For information on the collection or to inquire about materials not yet digitized, please contact Mikel Ledee.</p><p> </p><p>Browse by instrument:</p><p> </p><p>Browse by composer:</p><p> </p><p>Browse by style:</p>
p120701coll7	LSU School of Dentistry Historic Photographs	<p>Assorted photographs of  LSU School of Dentistry, including: Construction of the school and early years, interesting photographs featuring the LSU School of Dentistry Building, pictures of the first class to graduate from the LSU School of Dentistry, the 1978 flood, and annual Administrative Council photos. </p>
LSU_SCE	LSU Special Collections Online	<p></p><p> </p><p>IN SPRING OF 2006, the LSU Libraries' featured some of its greatest treasures in an exhibition at Hill Memorial Library titled, 'Special Delivery: A Showcase of LSU Libraries Special Collections.' Selections from the original installation have been digitally scanned to create this online version. All major collections are represented. Exhibition materials span a broad range of material types (photographs, rare books, and manuscript items), time periods (15th to 20th centuries), and subject areas (politics, natural history, agriculture, and Mardi Gras). </p>
LSU_UAP	LSU University Archives Photographs Collection	<p>Focusing primarily on the years 1886-1925, this collection shows the buildings and grounds, students and student life, athletic teams, band, faculty and administrators, clubs, departments, and laboratories at the "Ole War Skule." Also included are a few early images of LSU's present campus, most notably Tiger Stadium and the interior of Hill Memorial Library. </p><p> </p><p> </p><p> </p><p> </p><p> Related Collections: LSU University Archives Printed Materials  LSU Architectural Drawings by Theodore Link </p>
p120701coll24	LSU University Archives Print Materials Collection	<p> </p><p> </p><p> </p><p> </p><p>This collection provides a glimpse into LSU's past through printed materials. Included are campus plans from 1895 to 1958, and commemoration programs of anniversaries, dedications, and other significant events from 1910 to 2001.</p><p> </p><p>One highlight of this collection includes the Program commemorating 50 years of coeducation chronicling the beginnings of "this mass invasion" on the LSU campus starting from the steps of 17 women graduates of Baton Rouge High demanding admission in 1906 to their eventual inclusion by then University President, Thomas Duckett Boyd.</p><p> </p><p>Related collections: LSU Photographic Materials  LSU Architectural Drawings by Theodore Link </p><p> </p>
p16313coll85	Lumières - A Publication of the Friends of the LSU Libraries	No description
p16313coll59	M. O. Gershenzon Archive	<p>Rare photos of Mikhail Osipovich Gershenzon's family and letters from Gershenzon. Gershenzon (1869-1925) was an important scholar and philosopher of Russia's Silver Age; a mystic, he believed in the power of the "cosmos" to bring unity to the world and happiness to the individual. These rare photos and letters describe the life of a Russian intellectual in the decade before and after the October Revolution.</p>
p15140coll28	Maps from the Historic New Orleans Collection	No description
LMP	Maps of Louisiana Collection	<p></p><p>This collection consists of historically important original maps associated with the French colonization of the territory of Louisiana, and the Louisiana Purchase. Maps included were created by Nicholas de Fer, Guillaume de L'Isle (1675-1726), Jacques Nicholas Bellin (1703-1772), Le Page du Pratz (d. 1775), Jean Baptiste Bourguignon d'Anville (1697-1782), Jan Jansson (1588-1664), Jean Baptiste Nolin (1686-1762), Guillaume Danet, William Faden (1750?-1836), Abraham Ortelius (1527-1598), and others. They are contained within LSU Libraries' Special Collections.Geographically, the maps trace the exploratory voyages of Pierre Le Moyne d'Iberville (1661-1706), beginning in France, continuing to Saint Domingiue, Cuba, the northern coast of the Gulf of Mexico, up the Mississippi River to the Village of Natchez, back to the Dry Tortugas, and con cluding with the Bahama Passage.Historically, these selected maps document the leading role of the French in deriving the first accurate maps of the New World. These voyages were part of the French effort to 1) accurately remeasure the shape of the globe from north to south, 2) systematically determine accurate longitudes from astronomical observations associated with the opening of the Paris observatory in 1672, and 3) explore the world. Because of this scientific undertaking, Guillaume de L'Isle is known as the first modern cartographer, Jean Baptiste Bourguignon d'Anville is credited with facilitating European penetration of Africa and of North America through the Great Lakes, and Jacques Nicholas Bellin is associated with the first modern hydrographic surveys and sea-atlases of the world. (Skelton, 1958)As Louisiana is on the eve of the tricentennial of d'Iberville's founding of the colony of Louisiana, and near the eve of the bicentennial of the Louisiana Purchase, the presentation of these maps online is a timely contribution by Louisiana State University to the commemeration of these historical events. The maps are of immense ecological, historical, and social interest, and constitute a unique interdisciplinary online resource.The French Colonization of Louisiana and Louisiana Purchase Map Collection was coordinated and selected by Dr. Richard E. Condry, Associate Professor, Coastal Fisheries Institute, Louisiana State University.Visit the David Rumesy Collection to search for and view additional, historical maps.Skelton, R. A. 1958. Cartography, in A HISTORY OF TECHNOLOGY. ed. C. Singer, E. J. Holmyard, A. R. Hall, and T. I. Williams. Vol 4: 596-628. </p>
p15140coll42	Marcus Christian Collection	<p>Marcus Bruce Christian (1900-1976) was a  businessman, a writer and poet, teacher, and head of the "Colored  Project" of the Louisiana Federal Writers' Project  (FWP) at Dillard University. Although he had a limited formal  education, Christian served as a librarian at Dillard University upon  the conclusion of the FWP,   and later as a writer-in-residence and special lecturer at Louisiana  State University in New Orleans (now the University of New Orleans).  Christian's extensive  collection includes several versions of the history manuscript The  Negro in Louisiana and the writers' project notes, nearly twelve hundred  poems, personal   correspondence, family photographs, lectures, and secondary materials  pertaining to the black experience in Louisiana and beyond. </p>
LSU_MDP	Marshall Dunham Photograph Album	<p></p><p> </p><p>Marshall Dunham photograph album, ca. 1861-1865This photograph album was compiled by Sgt. Marshall Dunham of the New York 159th regiment and consists of photographs taken in Louisiana during the Civil War. They are categorized according to cities, with the largest group being New Orleans. The album includes photos of buildings and street scenes.Browse or Search items in this CollectionThe Marshall Dunham photograph album is housed in Hill Memorial Library, LSU Libraries Special Collections division. The Louisiana and Lower Mississippi Valley collections (LLMVC) is comprised of more than 5000 manuscript groups encompassing over 10 million items. Recognized as one of the nation's premier repositories for materials relating to the antebellum plantation, Civil War, and Reconstruction South, LLMVC includes the papers of individuals and families, records of plantations, merchants and financial institutions, and the records of political, social, and labor organizations. The most important of these collections relate specifically to the families and enterprises in the Lower Mississippi Valley, from Memphis to New Orleans, and are especially strong in the Natchez, St. Francisville, and Baton Rouge areas. The French and Spanish colonial periods in the region are also documented. LLMVC continues to acquire 18th- and 19th century manuscripts, as well as substantial collections of 20th century materials that relate to the region's social, economic, political, cultural, literary, and military history.Please visit the LSU Special Collections website for more information: www.lib.lsu.edu/special </p>
MPF	Martin-Pugh Family Papers	No description
p16313coll43	Mary McMurran and Conner Family	<p>The bulk of the collection consists of transcriptions of correspondence between Mrs. Mary Louisa Turner McMurran, widow of John T. McMurran and plantation managers between 1866 and 1876. This correspondence pertains to plantation farming, weather, legal matters and life in general in Natchez, Mississippi and the surrounding areas including Moro in Tensas Parish, Louisiana during Reconstruction. The collection also contains images of photographs and postcards from the Audley Britton Conner family, descendents of Judge Edward Turner.</p>
p16313coll74	McNeese State University Electronic Theses	<p>The McNeese State University Electronic Theses Collection represents the research endeavors of students enrolled in the William J. Doré, Sr., School of Graduate Studies and Extended Education at McNeese State University. The collection contains Masters' Theses since Spring, 2012. For older theses, please contact the McNeese Archives.</p>
MMF	Medieval Manuscript Facsimiles Inventory	<p></p><p> </p><p>The LSU Libraries’ Special Collections owns high-quality facsimile reproductions of more than 100 manuscripts dating from the Middle Ages and Renaissance. Sample page images from a small selection of the facsimiles are made available here as an auxiliary to the library catalog. Previews of additional volumes will eventually be added.</p><p> </p><p>Many of the original manuscripts from which facsimiles have been made have now been digitized by the libraries that own them. Some, however, can be hard to find via a web search or in non-English digital libraries. This project, in addition to expanding access to printed facsimiles available at LSU, is also intended to aid discovery of fully digitized, open-access versions of these manuscripts. If one exists, a link is provided in the item record.</p><p> </p><p>For more information on the library's facsimile collection, including a list of available titles, see the Guide to Published Materials in the LSU Libraries Special Collections: Medieval and Renaissance Manuscript Facsimiles.</p>
p15140coll57	Menus, restaurant brochures, and food advertising flyers from the Louisiana Re	No description
p16313coll37	Mesoamerican Painted Manuscripts at the Latin American Library	<p>The Latin American Library at Tulane University is home to one of the premier collections of original Mexican pictorial manuscripts found within the United States. These treasures, along with extensive holdings of rare books, other original manuscript collections, comprehensive holdings of facsimile editions of other codices, and other scholarly research materials and primary sources, distinguish it as one of the world’s foremost collections for the study of Mesoamerican writing systems and painted manuscripts, pre-Columbian culture, and early Colonial Mexican history and society.</p><p> </p><p>The digital collection, Mesoamerican Painted Manuscripts at the Latin American Library, presents images of the Library’s holdings of original and rare copies of Mexican manuscripts painted in the native pictorial tradition. They are painted on a variety of materials such as animal hide, maguey, amate or fig bark paper, linen, and European paper; their content dates to the early contact period (A.D. 1500 to 1700). The texts collected here represent a variety of themes: Aztec history and migrations, land claims and grants, property holdings, census data, fiscal and tribute accounts, and royal Mixtec genealogies.</p><p> </p><p>The early Contact period in Mexico was a time of rapid culture change, loss, and transformation during which much of pre-Columbian culture, particularly the arts, ideology, language, and religion, meshed with that of the Spanish colonists and the Roman Catholic clergy. The scribal tradition and writing systems of indigenous Mesoamerican civilizations also persisted and became amalgamated with the European scribal arts implanted along with the rest of Spanish colonial society.</p><p> </p><p>Prior to contact, Mesoamerican scribes were highly skilled intellectuals, craftsmen, and priests, who were literate and likely multilingual. Examples of their work that have survived from this period show that they were very adept at learning new languages and scripts, writing conventions, and meeting the distinct demands of a Western colonial society for secular written documents. The painted manuscripts in the Latin American Library’s collection presented here in digital form represent important dimensions of this syncretic process.</p><p> </p><p>La Biblioteca Latinoamericana de Tulane alberga una de las colecciones de manuscritos pictográficos originales mexicanos más importantes de los Estados Unidos. Estos tesoros, aunados a una notable colección de impresos raros y curiosos, manuscritos coloniales originales, ediciones facsimilares de otros códices, y otras fuentes primarias y secundarias hacen de esta colección una de las más significativas del mundo para el estudio de los sistemas de escritura y los manuscritos pictóricos indígenas mesoamericanos, así como de las culturas precolombinas y el período colonial mexicano en general.</p><p> </p><p>La colección Manuscritos pictóricos mesoamericanos de la Biblioteca Latinoamericana ofrece imágenes digitales de los manuscritos originales y copias facsimilares raras de estilo pictográfico de los indígenas de México central. Los manuscritos se remontan a los siglos XVI y XVII, y están dibujados en diversas superficies, como piel de venado, papel de maguey, amate, e higo, tela de lino, y papel europeo. Está representada gran variedad de temas: la historia azteca y sus migraciones; pleitos y concesiones de tierras; disposición de propiedades; censos; cuentas fiscales y de tributo; y genealogías reales de familias mixtecas.</p><p> </p><p>La llegada de los españoles a México inició una etapa de acelerados cambios, pérdidas, y transformaciones culturales. Fue durante esta etapa que gran parte de las culturas prehispánicas, sobre todo sus expresiones artísticas, ideologías, idiomas, y religiones se fundieron con la de los colonizadores y clérigos católicos europeos. La tradición escribana y los sistemas autóctonos de escritura de las civilizaciones mesoamericanas también perduraron, mezclándose con las tradiciones europeas que fueron implantadas con el resto de la cultura española colonial.</p><p> </p><p>Antes de la llegada de los españoles, los escribanos mesoamericanos ya se insertaban dentro de una notable tradición, desempeñándose como intelectuales de gran refinación, artesanos de alta calidad, y sacerdotes, todos letrados y probablemente plurilingües. Las muestras de sus obras que han sobrevivido hasta hoy demuestran que fueron muy hábiles para aprender idiomas y escrituras nuevas, incorporando convenciones de escrituras foráneas, para cumplir con las demandas de una sociedad occidental colonial en la producción de formas de escritura laicas. Los manuscritos que conserva la Biblioteca Latinoamericana y presentados aquí en forma digital representan dimensiones importantes de este complejo proceso de sincretismo.</p><p> </p><p>This collection is best viewed with a browser other than Firefox. Optimal browsers include Chrome, Internet Explorer or Safari. Firefox does not render the PDFs accurately, however they do display. The result is very washed out and over-exposed.</p><p>Alerta sobre el buscador: El buscador Mozilla Firefox no es apto para ver esta colección. El buscador más compatible es Chrome, Internet Explorer o también Safari. Firefox no lee los documentos PDF con precisión, aunque sí los muestra. Como resultado, las imágenes aparecen blanqueadas.</p>
